WID	ATCCODE	Name	Synonym	Brand
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Ledercort
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Nasacort
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Nasacort Aq
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Nasacort Hfa
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Omcilon
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Omicilon
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Oracort
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Oralone
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Orion
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Rodinolone
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Sk-Triamcinolone
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Tri-Nasal
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Triacet
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Triacort
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Triam-Tablinen
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Triamcet
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Triamcinlon
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Triamcinolon
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Triatex
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Tricortale
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Triderm
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Trilone
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Tristoject
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Trymex
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Volon
1083799	R01AD11	Triamcinolone	Triamcinolone diacetate	Volon A
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Adcortyl
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Aristocort
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Aristocort A
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Aristocort Tablets
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Aristogel
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Aristospan
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Azmacort
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Celeste
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Cinolone
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Cinolone-T
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Delphicort
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Flutex
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Fougera
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Kenacort
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Kenacort-Ag
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Kenalog
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Kenalog in Orabase
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Kenalog-10
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Kenalog-40
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Kenalog-H
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Ledercort
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Nasacort
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Nasacort Aq
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Nasacort Hfa
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Omcilon
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Omicilon
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Oracort
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Oralone
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Orion
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Rodinolone
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Sk-Triamcinolone
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Tri-Nasal
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Triacet
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Triacort
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Triam-Tablinen
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Triamcet
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Triamcinlon
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Triamcinolon
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Triatex
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Tricortale
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Triderm
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Trilone
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Tristoject
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Trymex
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Volon
1083799	R01AD11	Triamcinolone	Triamcinolone hexacetonide	Volon A
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Adcortyl
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Aristocort
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Aristocort A
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Aristocort Tablets
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Aristogel
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Aristospan
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Azmacort
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Celeste
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Cinolone
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Cinolone-T
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Delphicort
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Flutex
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Fougera
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Kenacort
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Kenacort-Ag
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Kenalog
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Kenalog in Orabase
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Kenalog-10
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Kenalog-40
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Kenalog-H
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Ledercort
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Nasacort
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Nasacort Aq
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Nasacort Hfa
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Omcilon
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Omicilon
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Oracort
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Oralone
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Orion
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Rodinolone
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Sk-Triamcinolone
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Tri-Nasal
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Triacet
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Triacort
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Triam-Tablinen
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Triamcet
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Triamcinlon
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Triamcinolon
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Triatex
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Tricortale
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Triderm
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Trilone
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Tristoject
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Trymex
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Volon
1083799	R01AD11	Triamcinolone	Triamcinolonum [INN]	Volon A
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Adcortyl
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Aristocort
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Aristocort A
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Aristocort Tablets
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Aristogel
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Aristospan
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Azmacort
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Celeste
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Cinolone
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Cinolone-T
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Delphicort
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Flutex
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Fougera
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Kenacort
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Kenacort-Ag
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Kenalog
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Kenalog in Orabase
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Kenalog-10
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Kenalog-40
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Kenalog-H
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Ledercort
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Nasacort
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Nasacort Aq
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Nasacort Hfa
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Omcilon
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Omicilon
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Oracort
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Oralone
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Orion
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Rodinolone
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Sk-Triamcinolone
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Tri-Nasal
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Triacet
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Triacort
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Triam-Tablinen
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Triamcet
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Triamcinlon
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Triamcinolon
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Triatex
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Tricortale
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Triderm
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Trilone
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Tristoject
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Trymex
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Volon
1083799	R03BA06	Triamcinolone	Fluoxiprednisolone	Volon A
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Adcortyl
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Aristocort
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Aristocort A
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Aristocort Tablets
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Aristogel
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Aristospan
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Azmacort
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Celeste
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Cinolone
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Cinolone-T
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Delphicort
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Flutex
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Fougera
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Kenacort
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Kenacort-Ag
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Kenalog
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Kenalog in Orabase
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Kenalog-10
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Kenalog-40
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Kenalog-H
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Ledercort
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Nasacort
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Nasacort Aq
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Nasacort Hfa
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Omcilon
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Omicilon
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Oracort
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Oralone
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Orion
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Rodinolone
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Sk-Triamcinolone
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Tri-Nasal
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Triacet
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Triacort
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Triam-Tablinen
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Triamcet
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Triamcinlon
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Triamcinolon
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Triatex
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Tricortale
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Triderm
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Trilone
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Tristoject
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Trymex
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Volon
1083799	R03BA06	Triamcinolone	Fluoxyprednisolone	Volon A
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Adcortyl
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Aristocort
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Aristocort A
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Aristocort Tablets
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Aristogel
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Aristospan
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Azmacort
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Celeste
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Cinolone
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Cinolone-T
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Delphicort
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Flutex
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Fougera
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Kenacort
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Kenacort-Ag
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Kenalog
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Kenalog in Orabase
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Kenalog-10
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Kenalog-40
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Kenalog-H
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Ledercort
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Nasacort
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Nasacort Aq
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Nasacort Hfa
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Omcilon
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Omicilon
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Oracort
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Oralone
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Orion
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Rodinolone
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Sk-Triamcinolone
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Tri-Nasal
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Triacet
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Triacort
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Triam-Tablinen
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Triamcet
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Triamcinlon
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Triamcinolon
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Triatex
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Tricortale
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Triderm
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Trilone
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Tristoject
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Trymex
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Volon
1083799	R03BA06	Triamcinolone	Tiamcinolonum [INN-Latin]	Volon A
1083799	R03BA06	Triamcinolone	Triamcinalone	Adcortyl
1083799	R03BA06	Triamcinolone	Triamcinalone	Aristocort
1083799	R03BA06	Triamcinolone	Triamcinalone	Aristocort A
1083799	R03BA06	Triamcinolone	Triamcinalone	Aristocort Tablets
1083799	R03BA06	Triamcinolone	Triamcinalone	Aristogel
1083799	R03BA06	Triamcinolone	Triamcinalone	Aristospan
1083799	R03BA06	Triamcinolone	Triamcinalone	Azmacort
1083799	R03BA06	Triamcinolone	Triamcinalone	Celeste
1083799	R03BA06	Triamcinolone	Triamcinalone	Cinolone
1083799	R03BA06	Triamcinolone	Triamcinalone	Cinolone-T
1083799	R03BA06	Triamcinolone	Triamcinalone	Delphicort
1083799	R03BA06	Triamcinolone	Triamcinalone	Flutex
1083799	R03BA06	Triamcinolone	Triamcinalone	Fougera
1083799	R03BA06	Triamcinolone	Triamcinalone	Kenacort
1083799	R03BA06	Triamcinolone	Triamcinalone	Kenacort-Ag
1083799	R03BA06	Triamcinolone	Triamcinalone	Kenalog
1083799	R03BA06	Triamcinolone	Triamcinalone	Kenalog in Orabase
1083799	R03BA06	Triamcinolone	Triamcinalone	Kenalog-10
1083799	R03BA06	Triamcinolone	Triamcinalone	Kenalog-40
1083799	R03BA06	Triamcinolone	Triamcinalone	Kenalog-H
1083799	R03BA06	Triamcinolone	Triamcinalone	Ledercort
1083799	R03BA06	Triamcinolone	Triamcinalone	Nasacort
1083799	R03BA06	Triamcinolone	Triamcinalone	Nasacort Aq
1083799	R03BA06	Triamcinolone	Triamcinalone	Nasacort Hfa
1083799	R03BA06	Triamcinolone	Triamcinalone	Omcilon
1083799	R03BA06	Triamcinolone	Triamcinalone	Omicilon
1083799	R03BA06	Triamcinolone	Triamcinalone	Oracort
1083799	R03BA06	Triamcinolone	Triamcinalone	Oralone
1083799	R03BA06	Triamcinolone	Triamcinalone	Orion
1083799	R03BA06	Triamcinolone	Triamcinalone	Rodinolone
1083799	R03BA06	Triamcinolone	Triamcinalone	Sk-Triamcinolone
1083799	R03BA06	Triamcinolone	Triamcinalone	Tri-Nasal
1083799	R03BA06	Triamcinolone	Triamcinalone	Triacet
1083799	R03BA06	Triamcinolone	Triamcinalone	Triacort
1083799	R03BA06	Triamcinolone	Triamcinalone	Triam-Tablinen
1083799	R03BA06	Triamcinolone	Triamcinalone	Triamcet
1083799	R03BA06	Triamcinolone	Triamcinalone	Triamcinlon
1083799	R03BA06	Triamcinolone	Triamcinalone	Triamcinolon
1083799	R03BA06	Triamcinolone	Triamcinalone	Triatex
1083799	R03BA06	Triamcinolone	Triamcinalone	Tricortale
1083799	R03BA06	Triamcinolone	Triamcinalone	Triderm
1083799	R03BA06	Triamcinolone	Triamcinalone	Trilone
1083799	R03BA06	Triamcinolone	Triamcinalone	Tristoject
1083799	R03BA06	Triamcinolone	Triamcinalone	Trymex
1083799	R03BA06	Triamcinolone	Triamcinalone	Volon
1083799	R03BA06	Triamcinolone	Triamcinalone	Volon A
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Adcortyl
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Aristocort
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Aristocort A
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Aristocort Tablets
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Aristogel
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Aristospan
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Azmacort
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Celeste
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Cinolone
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Cinolone-T
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Delphicort
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Flutex
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Fougera
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Kenacort
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Kenacort-Ag
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Kenalog
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Kenalog in Orabase
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Kenalog-10
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Kenalog-40
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Kenalog-H
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Ledercort
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Nasacort
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Nasacort Aq
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Nasacort Hfa
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Omcilon
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Omicilon
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Oracort
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Oralone
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Orion
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Rodinolone
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Sk-Triamcinolone
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Tri-Nasal
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Triacet
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Triacort
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Triam-Tablinen
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Triamcet
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Triamcinlon
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Triamcinolon
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Triatex
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Tricortale
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Triderm
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Trilone
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Tristoject
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Trymex
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Volon
1083799	R03BA06	Triamcinolone	Triamcinolona [INN-Spanish]	Volon A
1083799	R03BA06	Triamcinolone	Triamcinolone acetonide	Adcortyl
1083799	R03BA06	Triamcinolone	Triamcinolone acetonide	Aristocort
1083799	R03BA06	Triamcinolone	Triamcinolone acetonide	Aristocort A
1083799	R03BA06	Triamcinolone	Triamcinolone acetonide	Aristocort Tablets
1083799	R03BA06	Triamcinolone	Triamcinolone acetonide	Aristogel
